NAME,DEPDOM,FED_RSSD,FEDCHRTR
Heritage Bank,"727,758",986672,0
Metuchen Savings Bank,"233,383",849777,0
"Monroe Savings Bank, SLA","69,149",927077,1
Oconee Federal Savings and Loan Association,"290,883",853671,1
Reliance Savings Bank,"288,533",743679,0
C&G Savings Bank,"102,312",805876,0
Merrill Federal Savings and Loan Association,"38,188",929174,1
Investment Savings Bank,"86,866",854173,0
Bank Mutual,"1,818,887",806378,1
Gibraltar Bank,"74,995",670775,1
Boonville Federal Savings Bank,"33,804",991078,0
"Mid-Southern Savings Bank, FSB","185,400",857875,1
"Citizens Savings and Loan Association, FSB","135,168",864378,1
Milford Building and Loan Association,"23,051",994770,0
Sewickley Savings Bank,"250,332",678070,0
"Hatboro Federal Savings, FA","417,133",995272,1
First Community Bank of Cullman,"54,767",812379,0
Cullman Savings Bank,"146,845",934673,1
Home Savings Bank of Wapakoneta,"32,303",868572,0
American Federal Savings Bank,"429,163",685676,1
Millville Savings and Loan Association,"135,350",814476,0
"Colonial Bank, FSB","529,214",941176,1
Hometown Bank,"138,113",940674,0
Chester National Bank,"68,625",231279,1
First Savanna Savings Bank,"12,862",253776,0
Home Savings Bank,"101,196",255873,0
Cross County Savings Bank,"363,515",1007873,0
Citizens Savings Bank,"178,420",1014376,0
Ocean City Home Bank,"810,591",3177,1
Pulaski Bank,"1,015,739",11275,1
"First Federal Bank Littlefield, Texas","37,844",14977,0
Maspeth Federal Savings and Loan Association,"1,214,678",29878,1
"Broadway Federal Bank, f.s.b.","221,954",26176,1
"East Wisconsin Savings Bank, S.A.","193,454",35879,0
First Federal Savings Bank of Lincolnton,"266,681",42372,1
"First Clover Leaf Bank, FSB","523,374",116871,1
Abbeville Building & Loan (A State-Chartered Savings Bank),"38,301",114774,0
Sterling National Bank,"3,032,395",125471,1
Beauregard FSB,"44,045",123374,1
The Bank of Bennington,"222,501",133579,1
"Streator Home Building and Loan Association, S.B.","126,049",142179,0
First Savings and Loan Association,"50,671",141677,1
First Home Savings Bank,"162,408",152374,0
Naugatuck Valley Savings and Loan,"399,174",151872,1
1st Bank of Sea Isle City,"214,395",148470,0
Firstbank of Puerto Rico,"9,830,001",510871,0
Gunnison Savings and Loan Association,"95,977",388874,0
Carver Federal Savings Bank,"486,258",268677,1
Tecumseh Federal Bank,"48,214",389376,1
Geddes Federal Savings and Loan Association,"408,676",451273,1
First Savings Bank of Perkasie,"695,445",328777,0
Franklin Bank,"204,235",574079,1
First Federal Bank of Wisconsin,"91,623",331076,1
Scituate Federal Savings Bank,"234,448",453370,1
Century Savings Bank,"340,192",392778,0
Massena Savings and Loan,"116,958",454975,1
Slovak Savings Bank,"86,425",277277,0
SouthFirst Bank,"88,028",455477,1
"Morganton Savings Bank, S.S.B.","52,617",332671,0
Eagle Savings Bank,"87,673",278872,0
First Federal Bank of Louisiana,"589,088",517674,1
Rayne Building and Loan Association,"51,975",518176,0
Huntingdon Valley Bank,"137,217",582177,0
Manasquan Savings Bank,"757,040",459671,0
Jackson Federal Savings and Loan Association,"25,416",291376,1
Tomahawk Community Bank S.S.B.,"69,076",465672,0
Freehold Savings Bank,"173,296",588478,1
Mississippi County Savings and Loan Association,"7,628",343378,0
Lake Shore Savings Bank,"393,799",301574,1
Marquette Savings Bank,"682,895",304173,0
Medina Savings and Loan Association,"40,650",306270,0
Westmoreland Federal Savings and Loan Association,"132,455",188177,1
"South End Savings, s.b.","31,285",593977,0
Washington Federal Bank For Savings,"111,741",309972,1
Mayville Savings Bank,"50,441",411576,0
F&M Bank and Trust Company,"100,313",413673,1
"Tempo Bank, A Federal Savings Bank","72,868",415770,1
Wabash Savings Bank,"9,831",322476,0
"Abbeville Savings and Loan, SSB","50,969",416272,0
Greenville Savings Bank,"199,838",357777,0
North County Savings Bank,"41,061",482370,0
Central Federal Savings and Loan Association of Rolla,"53,050",544577,1
"Home Savings Bank of Albemarle, SSB","238,116",55176,0
First Shore Federal Savings and Loan Association,"250,111",59370,1
Peoples First Savings Bank,"43,078",363778,0
B&L Bank,"114,371",204376,0
"BankPacific, Ltd","88,811",364270,0
Valley Savings Bank,"101,226",609373,0
Home Federal Savings and Loan Association of Nebraska,"38,367",61177,1
First Advantage Bank,"297,089",62772,0
Magyar Bank,"458,253",548771,0
Equitable Savings and Loan Association,"140,229",206473,0
"American Union Savings and Loan Association, S.B.","5,969",365875,0
CharterBank,"824,473",551070,1
Universal Bank,"280,943",208570,1
Belpre Savings Bank,"37,081",493077,0
E*TRADE Bank,"32,253,764",370271,1
Sunshine State Federal Savings and Loan Association,"163,025",432478,1
MetaBank,"1,324,310",435077,1
Atlas Bank,"80,152",82079,1
Glacier Bank,"5,673,527",2634191,0
Northwestern Bank,"788,557",621375,0
First Federal Savings and Loan Association,"176,690",90177,1
BankLiberty.,"367,490",379171,1
Marion County Savings Bank,"125,672",441078,0
Territorial Savings Bank,"1,287,528",564977,1
Heritage Bank,"345,469",628178,0
McHenry Savings Bank,"229,849",446877,0
Boulevard Bank,"214,192",507479,1
The Patapsco Bank,"195,928",105071,0
Bar Harbor Savings and Loan Association,"69,245",106676,0
"Provident Savings Bank, F.S.B.","929,497",631570,1
The Peoples Savings and Loan Company,"40,826",943273,0
Fidelity Bank,"1,252,711",762474,1
Community Bank of the Chesapeake,"817,017",697978,0
"Lake Federal Bank, FSB","51,873",953478,1
Mid-Central Federal Savings Bank,"86,221",773171,1
American Loan and Savings Association,"4,818",713074,1
Texas Savings Bank,"68,335",959779,0
"El Dorado Savings Bank, F.S.B.","1,670,860",961576,1
Fidelity Savings and Loan Association of Bucks Co,"94,611",777375,0
First FSB of Mascoutah,"99,031",966272,1
Gouverneur Savings and Loan Association,"95,850",905673,1
First Federal of Northern Michigan,"159,186",745374,1
Spratt Savings and Loan Association,"79,704",746979,0
Cenlar FSB,"595,425",934271,1
Twin Oaks Savings Bank,"55,406",873679,0
HomeTown  Bank,"185,746",788773,1
"Interstate Bank, ssb","184,149",791072,0
St James Federal Savings and Loan Association,"24,326",799470,1
First Federal Bank,"147,744",943974,1
Jarrettsville Federal Savings and Loan Association,"94,171",613978,1
First South Bank,"593,396",883874,0
"Pickens Savings and Loan Association, FA","75,676",884376,1
Blue Grass Federal Savings and Loan Association,"29,931",617079,1
Security Federal Bank,"673,666",763677,0
"North Arundel Savings Bank, FSB","36,577",809678,1
Cecil Bank,"286,761",813572,0
"First Federal Bank, A FSB","108,662",814074,1
Security Federal Savings Bank of McMinnville,"142,993",631178,0
First Southern Bank,"171,454",954671,0
Citizens Savings Bank,"281,063",828473,1
Ponce De Leon Federal Bank,"637,293",897170,1
First Federal Savings and Loan Association,"65,292",831875,1
"Greeneville Federal Bank, FSB","130,280",645577,1
LifeStore Bank,"188,439",715872,1
First Harrison Bank,"377,472",716374,1
Highland Federal Savings and Loan Association,"50,413",652070,1
Home Federal Bank Corporation,"262,844",902672,0
"Commonwealth Bank, FSB","15,707",654177,1
1st United Bank,"128,868",350572,0
"New Buffalo Savings Bank, A FSB","80,210",294676,1
"Jackson Savings Bank, SSB","28,707",360777,0
Homewood Federal Savings Bank,"55,533",359472,1
Community  Bank,"92,135",361279,0
First Mariner Bank,"981,909",309570,0
Shore Bank,"274,911",310875,0
First Federal Bank of Florida,"811,327",384278,1
West Plains Savings and Loan Association,"74,249",966973,0
"Hertford Savings Bank, SSB","12,878",971379,0
"Colonial Savings, F.A.","698,427",339072,1
Advance Bank,"43,400",405173,1
Security Federal Bank,"41,962",406778,0
Urban Trust Bank,"470,972",408875,1
First Federal Savings and Loan Association of San Rafael,"136,099",229070,1
First Federal Savings and Loan Association,"25,866",411174,1
"First Federal of South Carolina, FSB","94,228",535575,1
"Brainerd Savings and Loan Association, A Federal Association","46,737",416973,1
"Macon Bank, Inc.","684,090",239275,0
Harleysville Savings Bank,"547,030",139478,0
Oriental Bank,"5,625,808",245276,0
First Federal Bank,"84,242",420877,1
Equitable Bank,"131,341",81175,1
Progressive Ozark Bank,"104,614",143372,0
First Federal Savings Bank,"293,882",257578,1
The Wilmington Savings Bank,"97,438",87476,0
Central Bank,"115,581",265676,0
Colombo Bank,"52,514",492173,1
Security Federal Savings Bank,"27,912",558574,1
East West Bank,"19,647,694",197478,0
Volunteer Federal Savings Bank,"126,994",170275,0
Riverbank Savings and Loan Association,"36,345",29476,0
Carroll County Savings and Loan Association,"20,150",452476,0
"Home Savings Bank, FSB","22,900",33370,1
Greater State Bank,"55,513",518877,0
Home Federal Savings and Loan Association,"36,164",582878,1
"Interamerican Bank, A FSB","200,417",221775,1
Financial Federal Bank,"217,463",590976,0
"Grand Bank for Savings, FSB","96,929",68671,1
"Citizens Building and Loan, SSB","94,049",851172,0
"Cypress Bank, SSB","131,966",729178,0
First Sentinel Bank,"150,466",920975,0
"Fayette Savings Bank, SSB","82,571",675079,0
TrustCo Bank,"3,894,382",677176,1
"Lake Sunapee Bank, FSB","931,727",91101,1
Security First Bank,"57,422",529172,0
First Western Federal Savings Bank,"23,312",715470,1
American Bank & Trust of the Cumberlands,"131,856",718079,0
Slovenian Savings and Loan Association of Franklin-Conemaugh,"121,538",568377,1
Madison County Bank,"217,309",385471,1
"Angelina Savings Bank, SSB","51,536",660879,0
Progressive Savings Bank,"236,662",535874,0
United Bank,"109,803",539377,1
Viking Savings Bank,"116,319",484776,1
Grand Savings Bank,"183,232",732178,0
Doral Bank,"5,020,614",671576,0
"Shelby Savings Bank, SSB","211,163",552974,0
Sterling Savings Bank,"6,801,227",741871,0
Pacific Premier Bank,"1,289,456",431172,0
Voyager Bank,"285,291",430670,0
Luther Burbank Savings,"3,154,415",497570,1
USAA Federal Savings Bank,"55,516,351",619877,1
Summit State Bank,"352,043",561574,0
Chinatown Federal Savings Bank,"127,522",562076,1
Gibraltar Private Bank & Trust Co.,"1,268,114",623771,1
"Sterling Bank and Trust, FSB","801,525",979375,1
"Liberty Savings Bank, F.S.B.","433,755",839572,1
"Dollar Bank, Federal Savings Bank","5,329,201",961624,1
Abacus Federal Savings Bank,"199,537",762773,1
Wawel Bank,"74,942",958473,1
Preferred Bank,"157,400",203070,1
Acacia Federal Savings Bank,"456,926",202578,1
Eastern International Bank,"108,341",206772,0
Malaga Bank F.S.B.,"631,824",773470,1
Columbia Savings Bank,"31,426",28572,0
Community Savings Bank,"35,583",847979,0
Geauga Savings Bank,"229,691",291273,0
Woodsfield Savings Bank,"48,866",97279,0
Miami Savings Bank,"98,368",367178,0
The Home Building and Loan Company,"33,951",306579,0
Union Savings Bank,"2,153,791",911973,0
Adams County Building and Loan Company,"21,524",312570,0
New Foundation Savings Bank,"17,701",918776,0
Galion Building and Loan Bank,"59,560",24378,0
Mutual of Omaha Bank,"5,324,043",786274,1
Saint Casimir's Savings Bank,"77,224",523974,0
American Bank,"294,141",415677,1
Union Savings Bank,"50,037",219576,0
Madison Bank of Maryland,"113,688",310071,1
Madison Square Federal Savings Bank,"134,160",639174,1
Baltimore County Savings Bank,"547,754",430278,0
"Taylorsville Savings Bank, SSB","81,060",258379,0
"Eastern Savings Bank, FSB","378,890",643078,1
Bank of Atlanta,"152,119",518073,1
"Presidential Bank, FSB","493,569",538473,1
"Severn Savings Bank, FSB","584,616",411473,1
Slavie Federal Savings Bank,"118,410",516378,1
Fairmount Bank,"57,182",313773,0
Regal Bank & Trust,"121,269",692478,0
Hopkins Federal Savings Bank,"268,733",644673,1
Carroll Community Bank,"91,285",395274,0
Kosciuszko Federal Savings Bank,"9,513",529873,1
Northern Michigan Bank & Trust,"206,049",533759,0
United Midwest Savings Bank,"169,266",809276,1
Homeland Federal Savings Bank,"134,533",251978,1
"Southwest Securities , FSB","989,208",42671,1
1st Cameron State Bank,"42,549",941653,0
HomeStreet Bank,"2,104,847",258771,0
"American Savings Bank, FSB","4,347,776",54973,1
Bay-Vanguard Federal Savings Bank,"154,650",242976,1
South Georgia Bank,"109,552",995571,0
"Flagstar Bank, FSB","6,841,799",146672,1
First Trade Union Bank,"500,931",264772,1
"Beal Bank, SSB","1,420,753",1176881,0
The University National Bank of Lawrence,"59,751",1229198,1
"NCB, FSB","1,245,044",99376,1
First Savings Bank,"373,221",67656,1
Northwest Bank,"926,578",1387605,0
Worthington Federal Bank,"123,489",626370,1
Colombo Bank,"102,490",695077,1
Helm Bank USA,"696,472",1414819,0
Bank of Blue Valley,"462,017",1421161,0
Drummond Community Bank,"308,840",1436071,0
Rockwood Bank,"219,848",1439456,0
New York Commercial Bank,"2,449,291",1438589,0
Eastern Bank,"7,131,578",128904,0
Bank of Marin,"1,295,234",1436204,0
Prime Bank,"62,711",1439054,0
"Community First Bank, Inc.","342,027",1440117,0
County First Bank,"184,497",1442661,0
"The Morris Plan Company of Terre Haute, Inc.","51,253",1826382,0
Tustin Community Bank,"51,507",1418255,0
Whitaker Bank,"1,147,393",1445943,0
WestStar Bank,"907,375",1447639,0
"Prudential Bank & Trust, FSB",500,1416279,1
Community Bank and Trust - Alabama,"64,236",1474309,0
Gulf Coast Bank and Trust Company,"856,549",1458608,0
"Morgan Stanley Bank, National Association","83,534,000",1456501,1
First Collinsville Bank,"556,100",1459717,0
County Bank,"295,313",1459735,0
First Peoples Bank,"57,158",1459799,0
Asian Pacific National Bank,"44,943",1462986,1
"The Bank of Kentucky, Inc.","1,531,462",1459034,0
Surety Bank,"91,901",374774,0
Whitney Bank,"9,526,698",1464122,0
"Gateway Bank, F.S.B.","194,058",1493319,1
"SouthBank, a Federal Savings Bank","152,833",895475,1
Colorado Federal Savings Bank,"1,321,792",1718469,1
"United Labor Bank, F.S.B.","249,948",2132370,1
"Heritage Bank, Inc.","397,419",1469677,0
American Security Bank,"369,816",1471577,0
Goldman Sachs Bank USA,"64,485,000",2182786,0
First Farmers & Merchants National Bank,"69,947",1470150,1
Michigan Commerce Bank,"547,832",1478222,0
"Liberty Bank, National Association","177,834",1479676,1
Woodlands Bank,"286,383",1479470,0
Cornerstone Community Bank,"118,008",1478231,0
Sound Banking Company,"39,794",1494482,0
Shinhan Bank America,"854,736",1494914,0
"Fidelity Bank of Florida, National Association","216,027",1516423,1
Premier Bank Rochester,"128,409",1481754,0
Premier Bank Minnesota,"156,063",1481745,0
Northrim Bank,"978,644",1718188,0
The PrivateBank and Trust Company,"11,893,961",1842065,0
"Mountain West Bank, National Association","543,330",1861927,1
"ANZ Guam, Inc.","281,454",1852569,0
"FIA Card Services, National Association","111,812,000",1830035,1
Enterprise Bank,"177,616",1836701,0
Metro United Bank,"411,751",1864601,0
First Bank and Trust,"634,636",1862719,0
Ledyard National Bank,"333,123",1863097,1
Saehan Bank,"508,933",1865680,0
Citizens First Bank,"1,367,475",1867983,0
Arbor Bank,"189,271",1872941,0
Oak Valley Community Bank,"591,832",1864197,0
Monona State Bank,"279,000",1872996,0
First State Bank of Northwest Arkansas,"75,393",1879016,0
Crescent Bank & Trust,"754,258",1885932,0
Nordstrom fsb,"55,255",1893049,1
Unity Bank,"727,834",1890525,0
First National Bank of Coffee County,"110,301",1892154,1
Mohave State Bank,"251,777",1897270,0
East Boston Savings Bank,"2,209,024",1000100,0
Citizens Bank of Pagosa Springs,"64,561",1900675,0
First Tuskegee Bank,"54,035",1897168,0
Bank of North Carolina,"2,438,346",1908082,0
Founders  Bank & Trust,"374,577",1933927,0
Preferred Bank,"1,470,269",1918344,0
Rock Canyon Bank,"156,618",1914421,0
Boone Bank & Trust Co.,"105,764",745347,0
"CenterState Bank of Florida, National Association","1,963,587",1929247,1
"Desjardins Bank, National Association","192,367",1940747,1
United Bank of Philadelphia,"58,703",1945247,0
My Bank,"136,380",1972298,0
Trust Company of America,"539,351",1977248,0
Lee Bank,"194,717",790703,0
The Bank of East Asia Ltd.,"721,660",1751420,1
Bank of India,"4,384,198",727709,0
Bank of China,"11,663,661",908508,1
Metropolitan Bank and Trust Company,"11,523",449515,1
"Mizrahi Tefahot Bank, Ltd.","443,424",887461,0
State Bank of India,"1,038,325",217237,0
Bank of Baroda,"4,884,501",909000,0
State Bank of India,"5,802,550",95716,0
Bank Hapoalim B.M.,"1,764,403",790105,0
International Bank of Chicago,"426,817",2006024,0
Citizens Community Bank,"156,834",2002222,0
Citizens Community Bank,"259,967",2007991,0
Starion Financial,"879,487",2009605,0
Village Bank,"152,465",2010722,0
GE Capital Bank,"13,104,930",2017570,0
"Legg Mason Investment Counsel & Trust Company,  National Association",502,2713920,1
First Community Bank of East Tennessee,"152,582",2037185,0
Tioga-Franklin Savings Bank,"28,258",885579,0
Wheaton Bank & Trust,"654,022",2044811,0
Community Bank of Elmhurst,"145,472",2044820,0
Opus Bank,"2,495,523",2047504,0
American National Bank - Fox Cities,"208,360",2051127,1
Easton Bank & Trust,"119,221",2059758,0
Priority Bank,"56,459",2059990,1
Capital Community Bank,"126,157",2068107,0
Columbia State Bank,"6,012,498",2078290,0
FDS Bank,"20,000",2107181,1
First Community  Bank of the Ozarks,"79,811",2107341,0
First Community Bank,"144,197",2108348,0
Idaho Independent Bank,"418,839",2110640,0
"Citizens Bank of Northern Kentucky, Inc.","205,164",2111553,0
"SouthBank, a Federal Savings Bank","20,842",2111508,1
Hinsdale Bank & Trust Company,"1,273,007",2119773,0
The Bank of Milan,"55,985",2123930,0
Credit First National Association,500,2122997,1
Catskill Hudson Bank,"392,366",2132594,0
The National Bank of Indianapolis,"1,372,925",2132941,1
Quad City Bank and Trust Company,"808,703",2142155,0
Liberty Bank,"244,127",2146023,0
Wisconsin River Bank,"59,584",2164111,0
"Raymond James Bank, National Association","9,301,165",2193616,1
Bank of Nevada,"2,613,520",2197098,0
Heritage Bank of Commerce,"1,212,268",2209553,0
Frontier Bank,"114,388",2218443,1
"Mackinac Savings Bank, F.S.B.","102,509",2224613,1
Charlevoix State Bank,"154,697",2232757,0
Patriot National Bank,"442,981",2236821,1
North Shore Community Bank & Trust Company,"1,915,745",2239288,0
Capitol City Bank & Trust Company,"278,044",2243977,0
"TD Bank USA, National Association","14,069,460",2121196,1
Community Bank-Wheaton/Glen Ellyn,"323,230",2253725,0
"Capital One Bank (USA), National Association","39,376,966",2253891,1
"Natbank, National Association","130,206",2233875,1
"South Central Bank of Daviess County, Inc.","154,009",2263313,0
"South Central Bank of Hardin County, Inc.","66,763",2267012,0
Middleton Community Bank,"220,820",2267683,0
"Bank of St. Croix, Inc.","102,613",2281371,0
The Simsbury Bank & Trust Company,"363,844",2290887,0
EverTrust Bank,"416,560",2297998,0
Village Bank and Trust,"806,177",2298995,0
Texas National Bank,"87,542",1435092,1
Valley Bank,"649,763",2303086,0
Community Bank,"69,002",2304636,0
"Prime Pacific Bank, National Association","113,965",2304382,1
TNBANK,"143,165",2305969,0
Park Ridge Community Bank,"239,321",2316714,0
First American State Bank,"177,011",2317672,0
First Community Bank,"510,636",2328137,0
Bay Bank,"69,697",2329200,0
Lusitania Savings Bank,"236,758",385686,0
First Bank & Trust,"767,331",2333298,0
Thomasville National Bank,"496,886",2344753,1
"Wilmington Trust, National Association","923,569",2265456,1
Ohio Heritage Bank,"178,064",2347044,0
Heritage Bank of Nevada,"470,717",2349301,0
Libertyville Bank & Trust Company,"971,713",2339795,0
Capitol Bank,"234,178",2339599,0
Riverside Community Bank,"371,779",2339900,0
Liberty Bank,"897,794",2352235,0
Pacific Global Bank,"137,356",2360904,0
American Enterprise Bank,"196,759",2339535,0
C1 Bank,"1,023,139",2362074,0
MBank,"147,862",2370994,0
Patriot Bank,"99,643",2371508,0
RidgeStone Bank,"330,032",2342160,0
"Summit Community Bank, Inc","1,022,376",2372774,0
Albina Community Bank,"117,025",2332666,0
Pan American Bank,"210,796",2343167,0
Quantum National Bank,"284,805",2354387,1
Premier Bank,"40,437",2380470,0
First Bank of Dalton,"162,846",2349459,0
Concord Bank,"128,575",2392950,0
Bank of Ann Arbor,"827,053",2390929,0
"Community Bank, Coast","515,564",2376464,0
The First Capital Bank of Kentucky,"374,108",2399119,0
Jefferson Federal Bank,"397,044",983671,0
Greater Rome Bank,"99,552",2354323,0
Community Bank,"35,191",2413510,0
Private Bank Minnesota,"118,315",2361901,0
People's Bank of Seneca,"89,723",2396592,0
Bank Rhode Island,"1,266,914",2434113,0
Bank of Star Valley,"106,134",2396604,0
First United Bank and Trust Company,"147,450",2356091,0
Central Bank of Jefferson County,"174,804",2435660,0
Valley Business Bank,"311,220",2446152,0
Community Banking Company of Fitzgerald,"107,008",553038,0
West Pointe Bank,"232,177",2371816,0
Olmsted National Bank,"44,807",2391588,1
First Bank of Miami,"179,935",2468097,0
Valley Bank and Trust Co.,"283,083",2472508,0
Applied Bank,"138,635",2467670,0
Great Plains National Bank,"413,096",2482824,1
Surrey Bank & Trust,"193,794",2483120,0
Community Bank of the Bay,"150,532",2483438,0
Platte Valley Bank,"375,734",2465881,0
The Bank of Washington,"97,710",2485544,0
"The First,  A   National Banking Association","809,727",2385514,1
The Village Bank,"103,135",2488956,0
Community Bank CBD,"167,363",2391494,0
"Morgan Stanley Private Bank, National Association","19,482,000",2489805,1
First South Bank,"276,649",2491291,0
The Citizens Bank of Forsyth County,"190,703",2505451,0
American Bank of Commerce,"56,589",2493697,0
Marine Bank & Trust Company,"128,663",2587916,0
Wolf River Community Bank,"106,797",2505424,0
"First Sentry Bank, Inc.","407,660",2506757,0
"Rock Branch Community Bank, Inc.","64,090",2506056,0
Community Bank,"138,627",2454867,0
Pacific Coast Bankers' Bank,"467,856",2451240,0
Shore Community Bank,"195,014",2539081,0
"Planters Bank, Inc.","591,361",2497181,0
Citizens Commerce National Bank,"167,205",2512347,1
Crown Bank,"433,152",2686211,0
Southport Bank,"208,487",2576143,0
CFG Community Bank,"450,378",2471239,0
Investors Community Bank,"606,438",2524797,0
Syringa Bank,"145,069",2540537,0
AmBank,"106,603",2575717,0
River Cities Bank,"166,219",2518497,0
Madison Bank,"107,678",2552099,0
Metro Bank,"28,672",2496081,0
Citizens First Bank,"133,903",2532082,0
Eaglemark Savings Bank,917,2605566,0
Idaho Banking Company,"98,382",2473354,0
Southwestern National Bank,"298,288",2625724,1
Community Bank of Oak Park River Forest,"243,959",2445052,0
Cache Bank and Trust,"148,150",2506328,0
DSRM National Bank,500,2502825,1
Ouachita Independent Bank,"556,784",2454607,0
American Metro Bank,"59,996",2533043,0
InvestorsBank,"169,400",2517182,0
Carolina Bank,"584,768",2516626,0
USAA Savings Bank,"766,914",2502656,0
"City First Bank of D.C., National Association","175,797",2697963,1
Crestmark Bank,"400,236",2382308,0
Core Bank,"294,313",976552,0
First Commercial Bank,"267,587",2396547,0
"BREMER BANK, NATIONAL ASSOCIATION","1,328,133",2516327,1
Coast National Bank,"116,127",2579069,1
"Texas Capital Bank, National Association","8,672,050",2618780,1
Premier Bank,"229,107",2539960,0
Spring Valley Bank,"46,113",2607412,0
Keystone Community Bank,"197,951",2597698,0
1st Equity Bank,"90,912",2531562,0
Security National Bank of South Dakota,"144,692",2529176,1
"Barrington Bank & Trust Company, National Association","1,057,959",2508751,1
Bank of Bolivar,"179,726",2535560,0
Front Range Bank,"155,976",2515320,0
Yakima National Bank,"113,671",2599478,1
Coastal Community Bank,"374,074",2562164,0
WebBank,"99,728",2576134,0
NorthStar Bank,"158,782",2562137,0
The Bank,"164,643",2505460,0
First Command Bank,"567,315",2568063,1
Northside Community Bank,"221,146",2533119,0
American Bank,"373,452",2580243,0
CNLBank,"990,422",2596262,0
Kentucky Home Bank,"87,329",2528656,0
Summit Bank,"1,015,408",2505787,0
Bally Savings Bank,"46,511",18377,0
State Bank,"35,226",2602828,0
Provincial Bank,"60,205",2514837,0
Customers Bank,"3,264,936",2354985,0
Southern Missouri Bank of Marshfield,"75,227",2535551,0
First National Bank,"67,161",2490285,1
Ballinger National Bank,"39,869",1429028,1
The Bank of Jackson,"122,369",2577739,0
Covenant Bank,"70,878",2621285,0
Mission Community Bank,"392,076",2640530,0
Two Rivers Bank,"108,084",335355,0
Simmons First Bank of Hot Springs,"127,751",2571081,0
Cedar Hill National Bank,"2,000",2651899,1
Hiawatha Bank and Trust Company,"35,032",2536633,0
Edison National Bank,"203,677",2594419,1
First Commercial Bank (USA),"373,907",2332910,0
Community National Bank,"240,362",2577243,1
Principal Bank,"1,899,059",2654911,1
Peoples Bank of East Tennessee,"197,064",2614344,0
Merrick Bank,"1,399,482",2615190,0
First Security Bank,"385,731",2586281,0
Prairie Community Bank,"99,093",2598396,0
First Community Bank,"653,027",2596646,0
"TCM Bank, National Association","121,130",2687487,1
Neighborhood National Bank,"82,313",2333140,1
Independence Trust Company,500,2569387,1
The Capital Bank,"99,670",2594240,0
Victory State Bank,"275,199",2631323,0
Alliance Bank,"137,984",2619714,0
Kentucky Neighborhood Bank,"104,119",2614018,0
The Foothills Bank,"243,617",2626794,0
Bank of Alameda,"237,271",2679839,0
Pacific Crest Savings Bank,"121,898",2643595,0
Union First Market Bank,"3,231,206",693224,0
Star Bank of Texas,"126,273",2657855,0
Mercantile Bank of Michigan,"1,123,027",2608754,0
"The Pitney Bowes Bank, Inc.","623,494",2649177,0
"MVB Bank, Inc","604,815",2757205,0
American Bank of Oklahoma,"136,472",2684552,0
First Internet Bank of Indiana,"639,136",2758613,0
Community First Banking Company,"123,316",2615220,0
Community First Bank,"374,857",2619732,0
Builders Bank,"245,046",2595975,0
Community First Bank,0,2694449,1
"State Farm Bank, F.S.B.","10,008,562",2590037,1
Macatawa Bank,"1,292,603",2634351,0
ITS Bank,500,2774707,0
Platinum Bank,"363,942",2631314,0
Community First Bank,"217,526",2642598,0
Sunstate Bank,"136,639",2791085,0
Key Community Bank,"39,571",2610784,0
Home Federal Bank of Hollywood,"43,767",2728746,1
American First National Bank,"775,461",2694681,1
First Place Bank,"1,852,994",876371,1
North Georgia National Bank,"105,562",2769954,1
The Community Bank,"84,898",2621940,0
"Synergy Bank, S.S.B.","99,455",2678449,0
Atlantic National Bank,"124,527",2727431,1
"Crystal Lake Bank and Trust Company, National Association","642,687",2624400,1
Community Bank and Trust of Florida,"538,056",2655495,0
Peoples Bank of Commerce,"147,961",2661861,0
Charter Bank,"121,977",2705112,0
Valley Community Bank,"128,865",2723068,0
WEX Bank,"1,480,938",2700984,0
Metropolitan National Bank,"493,412",2705895,1
Peoples State Bank,"60,908",2650333,0
Nationwide Bank,"4,308,388",2729677,1
Farmers Building and Savings Bank,"80,591",19972,0
Bank of Sacramento,"377,686",2714217,0
Town Bank,"754,410",2693264,0
Farmers & Merchants Bank of Colby,"102,197",2667939,0
The Bank of Lawrence County,"39,727",2689128,0
"TIAA-CREF Trust Company, FSB","1,858,187",2716547,1
New Mexico Bank & Trust,"765,903",2649122,0
"Hometown Bank, National Association","133,064",2648376,1
Independent Bank,"656,637",2666400,0
Cardinal Bank,"2,095,557",2683014,0
"Frontier Bank, FSB","157,737",2704740,1
EagleBank,"3,002,687",2652092,0
Hillsboro Bank,"108,013",2710554,0
Forethought Federal Savings Bank,"89,225",2723376,1
First Community Bank of Hillsboro,"61,973",2696180,0
Virginia National Bank,"417,558",2708122,1
Asian Bank,"76,419",2785477,0
Portage Community Bank,"230,403",2668598,0
Peoples Bank of the South,"74,517",2710705,0
SouthCoast Community Bank,"315,533",2713555,0
EverBank,"13,704,219",2735146,1
Grand Bank & Trust of Florida,"194,075",2765611,0
United Community Bank,"165,522",2654818,0
First Trust Bank of Illinois,"187,709",2718596,0
"Transportation Alliance Bank, Inc.","589,873",2736219,0
Commercial Capital Bank,"55,634",2756730,0
Enterprise Bank,"236,550",2730431,0
American Business Bank,"1,203,423",2734729,0
Fife Commercial Bank,"65,374",2716163,0
Thrivent Trust Company,"2,000",2745529,1
First Capital Bank,"450,116",2742153,0
Resource Bank,"438,642",2716088,0
Mission Bank,"353,420",2736714,0
"Santa Clara Valley Bank, National Association","116,155",2750448,1
NebraskaLand National Bank,"408,420",2667957,1
